"","weight","stratum","psu","qn8"
"11788",1.2288,212,484390,NA
"11789",0.4184,212,484390,1
"11790",0.4184,212,484390,1
"11791",0.5996,212,484390,1
"11792",0.3413,212,484390,1
"11793",0.4184,212,484390,NA
"11794",0.4184,212,484390,1
"11795",0.663,212,484390,1
"11796",0.7755,212,484390,NA
"11797",0.7755,212,484390,NA
"11798",0.7755,212,484390,NA
"11799",0.4184,212,484390,1
"11800",0.4184,212,484390,NA
"11801",0.4184,212,484390,NA
"11802",1.2288,212,484390,NA
"11803",0.663,212,484390,1
"11804",0.663,212,484390,NA
"11805",1.2288,212,484390,NA
"11806",0.663,212,484390,1
"11807",0.663,212,484390,1
"11808",0.4184,212,484390,1
"11809",0.4184,212,484390,NA
"11810",0.3437,212,484390,NA
"11811",0.3437,212,484390,1
"11812",0.2919,212,484390,1
"11813",0.3437,212,484390,1
"11814",0.3437,212,484390,NA
"11815",0.4777,212,484390,NA
"11816",0.2919,212,484390,1
"11817",0.3437,212,484390,NA
"11818",0.2919,212,484390,1
"11819",0.2919,212,484390,1
"11820",0.4777,212,484390,1
"11821",0.3437,212,484390,NA
"11822",0.3437,212,484390,NA
"11823",0.2919,212,484390,1
"11824",0.4777,212,484390,1
"11825",0.5625,212,484390,1
"11826",0.5625,212,484390,NA
"11827",0.7755,212,484390,NA
"11828",0.3437,212,484390,NA
"11829",0.3437,212,484390,1
"11830",0.3437,212,484390,NA
"11831",0.3437,212,484390,NA
"11832",0.3437,212,484390,NA
"11833",0.2919,212,484390,NA
"11834",0.3437,212,484390,NA
"11835",0.3437,212,484390,2
"11836",0.4777,212,484390,1
"11837",0.7323,212,484390,1
"11838",0.3437,212,484390,NA
"11839",0.3437,212,484390,NA
"11840",0.3437,212,484390,NA
"11841",0.2919,212,484390,1
"11842",0.663,212,484390,1
"11843",0.2724,212,484390,1
"11844",0.3437,212,484390,1
"11845",0.4184,212,484390,1
"11846",0.4161,212,484390,1
"11847",0.2919,212,484390,1
"11848",0.3437,212,484390,1
"11849",0.4161,212,484390,NA
"11850",0.2919,212,484390,1
"11851",0.4161,212,484390,NA
"11852",0.2724,212,484390,1
"11853",0.2724,212,484390,1
"11854",0.2919,212,484390,1
"11855",0.3437,212,484390,NA
"11856",0.3207,212,484390,NA
"11857",0.2919,212,484390,NA
"11858",0.3413,212,484390,1
"11859",0.3413,212,484390,NA
"11860",0.3413,212,484390,NA
"11861",0.663,212,484390,1
"11862",0.3413,212,484390,NA
"11863",0.3413,212,484390,1
"11864",0.5996,212,484390,NA
"11865",0.3413,212,484390,1
"11866",0.3413,212,484390,NA
"11867",0.663,212,484390,NA
"11868",0.3413,212,484390,1
"11869",0.4852,212,484390,1
"11870",0.3413,212,484390,1
"11871",0.5996,212,484390,NA
"11872",0.2919,212,484390,1
"11873",0.3437,212,484390,1
"11874",0.3437,212,484390,1
"11875",0.663,212,484390,1
"11876",0.3437,212,484390,NA
"11877",0.3437,212,484390,1
"11878",0.3437,212,484390,1
"11879",0.3437,212,484390,2
"11880",0.2919,212,484390,1
"11881",0.3437,212,484390,NA
"11882",0.4777,212,484390,NA
"11883",0.3437,212,484390,1
"11884",0.3437,212,484390,1
"11885",0.2919,212,484390,1
"11886",0.2493,212,484390,1
"11887",0.3437,212,484390,NA
"11888",0.3437,212,484390,1
"11889",0.2919,212,484390,1
"11890",0.2919,212,484390,1
"11891",0.2919,212,484390,1
"11892",0.2919,212,484390,NA
"11893",0.2919,212,484390,1
"11894",0.2919,212,484390,NA
"11895",0.2919,212,484390,NA
"11896",0.2919,212,484390,1
"11897",0.2919,212,484390,1
"11898",0.2919,212,484390,2
"11899",0.2919,212,484390,1
"11900",0.8474,212,484390,NA
"11901",0.7972,212,484390,NA
"11902",1.3046,212,484390,NA
"11903",0.9161,212,484390,2
"11904",0.9161,212,484390,2
"11905",0.7266,212,484390,1
"11906",0.7375,212,484390,NA
"11907",0.9161,212,484390,NA
"11908",1.3046,212,484390,NA
"11909",0.8474,212,484390,1
"11910",0.3987,212,484390,1
"11911",0.572,212,484390,1
"11912",1.0425,212,484390,NA
"11913",0.7375,212,484390,NA
"11914",0.7375,212,484390,1
"11915",0.7375,212,484390,1
"11916",0.7972,212,484390,1
"11917",0.9161,212,484390,2
"11918",0.8474,212,484390,1
"11919",0.7972,212,484390,NA
"11920",0.8474,212,484390,2
"11921",0.7972,212,484390,NA
"11922",0.4695,212,484390,1
"11923",0.7375,212,484390,NA
"11924",0.9161,212,484390,NA
"11925",0.572,212,484390,NA
"11926",0.6297,212,484390,1
"11927",0.8474,212,484390,1
"11928",0.4275,212,484390,1
"11929",0.3577,212,484390,NA
"11930",0.3121,212,484390,1
"11931",0.3193,212,484390,NA
"11932",0.3121,212,484390,1
"11933",0.4275,212,484390,1
"11934",0.3193,212,484390,1
"11935",0.4275,212,484390,NA
"11936",0.3193,212,484390,NA
"11937",0.4275,212,484390,2
"11938",0.4275,212,484390,2
"11939",0.495,212,484390,NA
"11940",0.4275,212,484390,1
"11941",0.4275,212,484390,1
"11942",0.3577,212,484390,1
"11943",0.233,212,484390,NA
"11944",0.2671,212,484390,1
"11945",0.233,212,484390,NA
"11946",0.233,212,484390,NA
"11947",0.495,212,484390,NA
"11948",0.2671,212,484390,NA
"11949",0.2671,212,484390,2
"11950",0.233,212,484390,1
"11951",0.2671,212,484390,2
"11952",0.2671,212,484390,1
"11953",0.233,212,484390,NA
"11954",0.2671,212,484390,1
"11955",0.233,212,484390,NA
"11956",0.233,212,484390,NA
"11957",1.0425,212,484390,2
"11958",0.7375,212,484390,NA
"11959",0.3987,212,484390,1
"11960",0.572,212,484390,1
"11961",0.3121,212,484390,1
"11962",0.3987,212,484390,NA
"11963",0.7449,212,484390,1
"11964",0.7972,212,484390,NA
"11965",0.3193,212,484390,1
"11966",0.572,212,484390,NA
"11967",0.3577,212,484390,NA
"11968",0.572,212,484390,1
"11969",0.3987,212,484390,1
"11970",0.7375,212,484390,1
"11971",0.8474,212,484390,2
"11972",0.3193,212,484390,1
"11973",0.2671,212,484390,1
"11974",0.3577,212,484390,1
"11975",0.233,212,484390,1
"11976",0.3121,212,484390,NA
"11977",0.561,212,484390,1
"11978",0.233,212,484390,NA
"11979",0.2671,212,484390,1
"11980",0.3098,212,484390,NA
"11981",0.2671,212,484390,1
"11982",0.3121,212,484390,NA
"11983",0.3577,212,484390,2
"11984",0.3121,212,484390,NA
"11985",0.561,212,484390,2
"11986",0.2671,212,484390,1
"11987",0.4945,212,484390,1
"11988",0.2671,212,484390,1
"11989",0.3121,212,484390,1
"11990",0.3193,212,484390,2
"11991",0.3121,212,484390,1
"11992",0.233,212,484390,1
"11993",0.233,212,484390,NA
"11994",0.2671,212,484390,1
"11995",0.3121,212,484390,1
"11996",0.2671,212,484390,1
"11997",0.3121,212,484390,2
"11998",0.7266,212,484390,1
"11999",0.3193,212,484390,1
"12000",0.5192,212,484390,NA
"12001",0.5192,212,484390,NA
"12002",0.3987,212,484390,1
"12003",0.572,212,484390,1
"12004",0.3987,212,484390,1
"12005",0.3987,212,484390,NA
"12006",0.7449,212,484390,2
"12007",0.572,212,484390,1
"12008",0.7972,212,484390,1
"12009",0.7375,212,484390,1
"12010",0.7972,212,484390,NA
"12011",0.3987,212,484390,NA
"12012",0.7972,212,484390,1
"12013",0.3987,212,484390,1
"12014",0.7972,212,484390,1
"12015",0.7375,212,484390,1
"12016",0.7972,212,484390,1
"12017",0.7449,212,484390,NA
"12018",0.3987,212,484390,1
"12019",0.572,212,484390,NA
"12020",0.7375,212,484390,1
"12021",0.7375,212,484390,NA
"12022",0.7375,212,484390,NA
"12023",0.3987,212,484390,NA
"12024",0.6619,212,484390,1
"12025",1.0425,212,484390,NA
"12026",0.233,212,484390,NA
"12027",0.3987,212,484390,1
"12028",0.3987,212,484390,1
"12029",0.3987,212,484390,NA
"12030",1.2068,212,484390,1
"12031",0.572,212,484390,NA
"12032",0.572,212,484390,NA
"12033",0.3987,212,484390,1
"12034",0.3987,212,484390,1
"12035",0.3987,212,484390,1
"12036",0.572,212,484390,1
"12037",0.3987,212,484390,1
"12038",0.5192,212,484390,1
"12039",0.233,212,484390,2
"12040",0.3987,212,484390,NA
"12041",0.3987,212,484390,NA
"12042",0.572,212,484390,1
"12043",0.572,212,484390,NA
"12044",0.3987,212,484390,1
"12045",0.4945,212,484390,NA
"12046",0.233,212,484390,NA
"12047",0.233,212,484390,NA
"12048",0.2671,212,484390,1
"12049",0.2671,212,484390,2
"12050",0.2671,212,484390,1
"12051",0.2671,212,484390,1
"12052",0.233,212,484390,1
"12053",0.3577,212,484390,2
"12054",0.2671,212,484390,NA
"12055",0.233,212,484390,1
"12056",0.2702,212,484390,1
"12057",0.16,212,484390,NA
"12058",0.2671,212,484390,NA
"12059",0.233,212,484390,NA
"12060",0.4945,212,484390,1
"12061",0.2702,212,484390,1
"12062",0.2671,212,484390,1
"12063",0.3577,212,484390,NA
"12064",0.233,212,484390,NA
"12065",0.4319,212,484390,1
"12066",0.2671,212,484390,NA
"12067",0.2671,212,484390,1
"12068",0.2671,212,484390,2
"12069",0.2702,212,484390,NA
"12070",0.3121,212,484390,NA
"12071",0.233,212,484390,1
"12072",0.233,212,484390,NA
"12073",0.233,212,484390,NA
"12074",0.3577,212,484390,NA
"12075",0.3121,212,484390,2
"12076",0.233,212,484390,1
"12077",0.2671,212,484390,1
"12078",0.233,212,484390,1
"12079",0.3121,212,484390,NA
"12080",0.528,112,131130,NA
"12081",3.3967,112,131130,NA
"12082",4.5102,112,131130,1
"12083",0.6326,112,131130,1
"12084",3.4636,112,131130,NA
"12085",2.6226,112,131130,NA
"12086",3.2654,112,131130,NA
"12087",1.9584,112,131130,NA
"12088",2.6226,112,131130,1
"12089",3.2654,112,131130,NA
"12090",3.3967,112,131130,1
"12091",2.5345,112,131130,2
"12092",2.8417,112,131130,1
"12093",0.528,112,131130,2
"12094",3.3967,112,131130,NA
"12095",3.3967,112,131130,NA
"12096",4.2317,112,131130,1
"12097",4.2317,112,131130,1
"12098",0.528,112,131130,1
"12099",2.8417,112,131130,NA
"12100",3.2654,112,131130,1
"12101",3.2654,112,131130,2
"12102",3.2654,112,131130,1
"12103",2.5345,112,131130,NA
"12104",3.3967,112,131130,2
"12105",0.528,112,131130,2
"12106",0.6326,112,131130,NA
"12107",0.4726,112,131130,2
"12108",0.528,112,131130,NA
"12109",0.8302,112,131130,1
"12110",0.6326,112,131130,NA
"12111",0.4726,112,131130,NA
"12112",0.528,112,131130,1
"12113",0.3944,112,131130,1
"12114",0.528,112,131130,NA
"12115",0.528,112,131130,1
"12116",0.8302,112,131130,NA
"12117",0.4726,112,131130,1
"12118",0.6326,112,131130,NA
"12119",0.528,112,131130,2
"12120",0.5055,112,131130,NA
"12121",0.3944,112,131130,1
"12122",0.528,112,131130,1
"12123",0.3944,112,131130,1
"12124",0.528,112,131130,1
"12125",0.528,112,131130,1
"12126",0.8302,112,131130,1
"12127",3.6297,112,131130,NA
"12128",0.6326,112,131130,NA
"12129",0.528,112,131130,1
"12130",0.7802,112,180970,1
"12131",1.0554,112,180970,NA
"12132",1.5031,112,180970,1
"12133",1.0554,112,180970,1
"12134",1.0499,112,180970,1
"12135",0.7843,112,180970,NA
"12136",1.0554,112,180970,1
"12137",0.5598,112,180970,1
"12138",1.4951,112,180970,1
"12139",0.9136,112,180970,2
"12140",0.9185,112,180970,NA
"12141",4.0256,112,180970,1
"12142",0.9185,112,180970,NA
"12143",0.7843,112,180970,1
"12144",1.4951,112,180970,1
"12145",1.0499,112,180970,1
"12146",0.9185,112,180970,1
"12147",1.0499,112,180970,1
"12148",4.9726,112,180970,NA
"12149",1.0554,112,180970,NA
"12150",4.978,112,180970,NA
"12151",4.7402,112,180970,1
"12152",5.0113,112,180970,1
"12153",1.0499,112,180970,1
"12154",5.0115,112,180970,1
"12155",0.7843,112,180970,NA
"12156",1.0554,112,180970,NA
"12157",4.978,112,180970,1
"12158",4.0256,112,180970,2
"12159",4.9762,112,180970,1
"12160",0.7802,112,180970,1
"12161",1.4951,112,180970,NA
"12162",4.9762,112,180970,NA
"12163",5.0115,112,180970,2
"12164",4.2951,112,180970,NA
"12165",1.0499,112,180970,NA
"12166",0.9136,112,180970,NA
"12167",0.9185,112,180970,NA
"12168",1.5031,112,180970,NA
"12169",5.0113,112,180970,2
"12170",1.0554,112,180970,NA
"12171",0.9185,112,180970,NA
"12172",4.0154,112,180970,1
"12173",1.0499,112,180970,1
"12174",5.0115,112,180970,1
"12175",1.0499,112,180970,NA
"12176",1.0499,112,180970,NA
"12177",0.7843,112,180970,1
"12178",0.9136,112,180970,NA
"12179",0.7802,112,180970,NA
"12180",0.9185,112,180970,NA
"12181",0.7802,112,180970,1
"12182",5.0113,112,180970,NA
"12183",5.0115,112,180970,2
"12184",0.9136,112,180970,NA
"12185",1.0964,214,60372,NA
"12186",1.759,214,60372,NA
"12187",1.759,214,60372,NA
"12188",1.759,214,60372,NA
"12189",1.759,214,60372,1
"12190",1.0964,214,60372,1
"12191",1.0964,214,60372,1
"12192",1.0964,214,60372,NA
"12193",1.0964,214,60372,NA
"12194",1.0964,214,60372,NA
"12195",1.0964,214,60372,NA
"12196",1.0964,214,60372,1
"12197",1.0964,214,60372,1
"12198",1.0964,214,60372,1
"12199",1.0964,214,60372,1
"12200",1.0964,214,60372,1
"12201",1.0964,214,60372,1
"12202",1.759,214,60372,1
"12203",1.759,214,60372,1
"12204",0.621,214,60372,1
"12205",0.621,214,60372,NA
"12206",0.621,214,60372,NA
"12207",0.621,214,60372,NA
"12208",0.621,214,60372,NA
"12209",0.621,214,60372,1
"12210",0.621,214,60372,1
"12211",0.621,214,60372,1
"12212",1.8709,214,60372,1
"12213",1.8709,214,60372,1
"12214",0.621,214,60372,NA
"12215",0.621,214,60372,NA
"12216",1.8709,214,60372,NA
"12217",0.621,214,60372,1
"12218",0.621,214,60372,1
"12219",1.1761,214,60372,1
"12220",1.1761,214,60372,1
"12221",1.8709,214,60372,1
"12222",0.621,214,60372,1
"12223",0.621,214,60372,1
"12224",0.621,214,60372,1
"12225",0.621,214,60372,NA
"12226",1.1587,214,60372,NA
"12227",1.1761,214,60372,NA
"12228",1.1587,214,60372,1
"12229",1.1587,214,60372,1
"12230",0.5484,214,60372,NA
"12231",0.5484,214,60372,1
"12232",1.1587,214,60372,1
"12233",1.3849,214,60372,1
"12234",1.1587,214,60372,NA
"12235",1.1587,214,60372,1
"12236",0.4776,214,60372,1
"12237",0.4776,214,60372,NA
"12238",1.1587,214,60372,1
"12239",1.1587,214,60372,NA
"12240",1.1587,214,60372,2
"12241",1.1587,214,60372,1
"12242",1.1587,214,60372,NA
"12243",1.1587,214,60372,NA
"12244",1.1761,214,60372,1
"12245",1.1761,214,60372,1
"12246",0.5109,214,60372,1
"12247",1.1761,214,60372,1
"12248",0.5484,214,60372,NA
"12249",1.1587,214,60372,NA
"12250",0.4776,214,60372,NA
"12251",1.1761,214,60372,NA
"12252",0.4776,214,60372,1
"12253",1.1761,214,60372,2
"12254",1.1761,214,60372,1
"12255",1.1761,214,60372,1
"12256",1.1587,214,60372,NA
"12257",1.1761,214,60372,1
"12258",1.1587,214,60372,1
"12259",1.3643,214,60372,1
"12260",1.1587,214,60372,NA
"12261",1.1587,214,60372,1
"12262",1.1587,214,60372,NA
"12263",1.1761,214,60372,2
"12264",1.1587,214,60372,NA
"12265",1.3849,214,60372,1
"12266",2.1434,214,60372,NA
"12267",1.1761,214,60372,1
"12268",1.1761,214,60372,NA
"12269",0.5484,214,60372,1
"12270",0.5484,214,60372,1
"12271",0.4776,214,60372,1
"12272",0.5484,214,60372,1
"12273",0.4776,214,60372,NA
"12274",0.4776,214,60372,1
"12275",0.4776,214,60372,1
"12276",0.4776,214,60372,1
"12277",0.4776,214,60372,NA
"12278",0.5484,214,60372,NA
"12279",0.5484,214,60372,NA
"12280",0.5484,214,60372,1
"12281",0.4776,214,60372,1
"12282",0.5484,214,60372,NA
"12283",0.4776,214,60372,1
"12284",0.4776,214,60372,NA
"12285",0.4776,214,60372,NA
"12286",0.5484,214,60372,1
"12287",0.4776,214,60372,1
"12288",0.5484,214,60372,1
"12289",0.5484,214,60372,NA
"12290",0.5484,214,60372,NA
"12291",0.4776,214,60372,1
"12292",0.9635,214,60372,1
"12293",0.5484,214,60372,1
"12294",0.5484,214,60372,1
"12295",0.5484,214,60372,NA
"12296",0.621,214,60372,1
"12297",0.621,214,60372,1
"12298",0.621,214,60372,NA
"12299",0.621,214,60372,1
"12300",1.8709,214,60372,1
"12301",1.8709,214,60372,1
"12302",1.1761,214,60372,1
"12303",1.8709,214,60372,NA
"12304",1.8709,214,60372,1
"12305",0.621,214,60372,NA
"12306",0.621,214,60372,1
"12307",1.8709,214,60372,1
"12308",0.621,214,60372,1
"12309",0.621,214,60372,1
"12310",1.8709,214,60372,1
"12311",0.621,214,60372,NA
"12312",0.621,214,60372,1
"12313",0.621,214,60372,NA
"12314",0.621,214,60372,NA
"12315",0.621,214,60372,1
"12316",0.621,214,60372,1
"12317",1.8709,214,60372,NA
"12318",0.621,214,60372,1
"12319",0.5484,214,60372,1
"12320",0.621,214,60372,1
"12321",0.621,214,60372,NA
"12322",1.8709,214,60372,1
"12323",1.8709,214,60372,NA
"12324",0.621,214,60372,1
"12325",0.621,214,60372,NA
"12326",1.8709,214,60372,1
"12327",0.621,214,60372,1
"12328",0.621,214,60372,NA
"12329",1.8709,214,60372,NA
"12330",0.621,214,60372,NA
"12331",1.8709,214,60372,1
"12332",0.621,214,60372,1
"12333",0.621,214,60372,NA
"12334",0.621,214,60372,1
"12335",1.8709,214,60372,1
"12336",1.8709,214,60372,1
"12337",0.4776,214,60372,1
"12338",0.5484,214,60372,1
"12339",0.4776,214,60372,1
"12340",0.5484,214,60372,1
"12341",0.4776,214,60372,1
"12342",0.5484,214,60372,NA
"12343",0.4776,214,60372,1
"12344",0.4776,214,60372,1
"12345",0.4776,214,60372,NA
"12346",0.4776,214,60372,1
"12347",0.4776,214,60372,1
"12348",0.4776,214,60372,1
"12349",0.5484,214,60372,NA
"12350",1.759,214,60372,NA
"12351",0.4776,214,60372,1
"12352",0.4776,214,60372,1
"12353",0.4776,214,60372,1
"12354",0.621,214,60372,1
"12355",0.5484,214,60372,NA
"12356",0.5484,214,60372,NA
"12357",0.4776,214,60372,1
"12358",0.5484,214,60372,1
"12359",0.5484,214,60372,1
"12360",0.5484,214,60372,NA
"12361",0.4776,214,60372,1
"12362",0.4776,214,60372,1
"12363",0.4776,214,60372,1
"12364",0.5484,214,60372,1
"12365",0.4776,214,60372,1
"12366",0.4776,214,60372,1
"12367",0.5484,214,60372,1
"12368",0.839,214,60372,2
"12369",0.4776,214,60372,1
"12370",0.1601,101,240010,NA
"12371",0.1601,101,240010,NA
"12372",0.1601,101,240010,NA
"12373",0.1185,101,240010,NA
"12374",0.1601,101,240010,NA
"12375",0.1601,101,240010,NA
"12376",0.1601,101,240010,NA
"12377",0.1601,101,240010,NA
"12378",0.1601,101,240010,NA
"12379",0.1601,101,240010,NA
"12380",0.2278,101,240010,NA
"12381",0.1185,101,240010,NA
"12382",0.1601,101,240010,NA
"12383",0.1601,101,240010,NA
"12384",0.1601,101,240010,NA
"12385",0.2101,101,240010,NA
"12386",0.3644,101,240010,NA
"12387",0.3644,101,240010,NA
"12388",0.2278,101,240010,NA
"12389",0.3644,101,240010,NA
"12390",0.1116,101,240010,NA
"12391",0.2278,101,240010,NA
"12392",0.2278,101,240010,NA
"12393",0.2721,101,240010,NA
"12394",0.2278,101,240010,NA
"12395",0.2721,101,240010,NA
"12396",0.1437,101,240010,NA
"12397",0.1437,101,240010,NA
"12398",0.1437,101,240010,NA
"12399",0.1437,101,240010,NA
"12400",0.1453,101,240010,NA
"12401",0.1437,101,240010,NA
"12402",0.1437,101,240010,NA
"12403",0.1437,101,240010,NA
"12404",0.1437,101,240010,NA
"12405",0.1453,101,240010,NA
"12406",0.1437,101,240010,NA
"12407",0.0843,101,240010,NA
"12408",0.0843,101,240010,NA
"12409",0.1133,101,240010,NA
"12410",0.1133,101,240010,NA
"12411",0.1133,101,240010,NA
"12412",0.1133,101,240010,NA
"12413",0.1133,101,240010,NA
"12414",0.1133,101,240010,NA
"12415",0.0843,101,240010,NA
"12416",0.1133,101,240010,NA
"12417",0.1133,101,240010,NA
"12418",0.1133,101,240010,NA
"12419",0.0604,101,240010,NA
"12420",0.1133,101,240010,NA
"12421",0.0843,101,240010,NA
"12422",0.3644,101,240010,NA
"12423",0.0734,101,240010,NA
"12424",0.0843,101,240010,NA
"12425",0.2278,101,240010,NA
"12426",0.0843,101,240010,NA
"12427",0.0843,101,240010,NA
"12428",0.1437,101,240010,NA
"12429",0.1103,101,240010,NA
"12430",0.1437,101,240010,NA
"12431",0.1437,101,240010,NA
"12432",0.1453,101,240010,NA
"12433",0.1453,101,240010,NA
"12434",0.1453,101,240010,NA
"12435",0.1453,101,240010,NA
"12436",0.1453,101,240010,NA
"12437",0.1437,101,240010,NA
"12438",0.1103,101,240010,NA
"12439",0.1437,101,240010,NA
"12440",0.1437,101,240010,NA
"12441",0.1601,101,240010,NA
"12442",0.1613,101,240010,NA
"12443",0.1601,101,240010,NA
"12444",0.1437,101,240010,NA
"12445",0.1453,101,240010,NA
"12446",0.2278,101,240010,NA
"12447",0.1437,101,240010,NA
"12448",0.0843,101,240010,NA
"12449",0.0986,101,240010,NA
"12450",0.1437,101,240010,NA
"12451",0.0843,101,240010,NA
"12452",0.0843,101,240010,NA
"12453",0.1133,101,240010,NA
"12454",0.1133,101,240010,NA
"12455",0.0734,101,240010,NA
"12456",0.0734,101,240010,NA
"12457",0.1133,101,240010,NA
"12458",0.1133,101,240010,NA
"12459",0.1133,101,240010,NA
"12460",0.0843,101,240010,NA
"12461",0.0843,101,240010,NA
"12462",0.0843,101,240010,NA
"12463",0.0843,101,240010,NA
"12464",0.1133,101,240010,NA
"12465",0.1133,101,240010,NA
"12466",0.1133,101,240010,NA
"12467",0.0843,101,240010,NA
"12468",0.0843,101,240010,NA
"12469",0.2101,101,240010,NA
"12470",0.1437,101,240010,NA
"12471",0.1103,101,240010,NA
"12472",0.1437,101,240010,NA
"12473",0.1185,101,240010,NA
"12474",0.1601,101,240010,NA
"12475",0.1185,101,240010,NA
"12476",0.1185,101,240010,NA
"12477",0.1453,101,240010,NA
"12478",0.3153,101,240010,NA
"12479",0.2034,101,240010,NA
"12480",0.1185,101,240010,NA
"12481",0.1185,101,240010,NA
"12482",0.1185,101,240010,NA
"12483",0.1185,101,240010,NA
"12484",0.1185,101,240010,NA
"12485",0.3644,101,240010,NA
"12486",0.3644,101,240010,NA
"12487",0.3644,101,240010,NA
"12488",0.2278,101,240010,NA
"12489",0.3644,101,240010,NA
"12490",0.1601,101,240010,NA
"12491",0.2278,101,240010,NA
"12492",0.2278,101,240010,NA
"12493",0.2278,101,240010,NA
"12494",0.1601,101,240010,NA
"12495",0.2278,101,240010,NA
"12496",0.3644,101,240010,NA
"12497",0.3153,101,240010,NA
"12498",0.1185,101,240010,NA
"12499",0.1601,101,240010,NA
"12500",0.2278,101,240010,NA
"12501",0.1185,101,240010,NA
"12502",0.1973,101,240010,NA
"12503",0.1133,101,240010,NA
"12504",0.1133,101,240010,NA
"12505",0.0986,101,240010,NA
"12506",0.1437,101,240010,NA
"12507",0.1453,101,240010,NA
"12508",0.1453,101,240010,NA
"12509",0.1453,101,240010,NA
"12510",0.1453,101,240010,NA
"12511",0.0843,101,240010,NA
"12512",0.0843,101,240010,NA
"12513",0.1437,101,240010,NA
"12514",0.0604,101,240010,NA
"12515",0.1133,101,240010,NA
"12516",0.1453,101,240010,NA
"12517",0.0986,101,240010,NA
"12518",0.0843,101,240010,NA
"12519",0.0843,101,240010,NA
"12520",0.0843,101,240010,NA
"12521",0.1201,101,240010,NA
"12522",0.2278,101,240010,NA
"12523",0.3644,101,240010,NA
"12524",0.2721,101,240010,NA
"12525",0.3644,101,240010,NA
"12526",0.3644,101,240010,NA
"12527",0.2278,101,240010,NA
"12528",0.3153,101,240010,NA
"12529",0.2278,101,240010,NA
"12530",0.2278,101,240010,NA
"12531",0.3644,101,240010,NA
"12532",0.3644,101,240010,NA
"12533",0.1868,101,240010,NA
"12534",0.2278,101,240010,NA
"12535",0.1973,101,240010,NA
"12536",0.5043,101,240010,NA
"12537",0.3644,101,240010,NA
"12538",0.3644,101,240010,NA
"12539",0.2278,101,240010,NA
"12540",0.1116,101,240010,NA
"12541",0.2011,101,240010,NA
"12542",0.1437,101,240010,NA
"12543",0.1453,101,240010,NA
"12544",0.2721,101,240010,NA
"12545",0.1453,101,240010,NA
"12546",0.1437,101,240010,NA
"12547",0.1437,101,240010,NA
"12548",0.1437,101,240010,NA
"12549",0.1437,101,240010,NA
"12550",0.1555,101,240010,NA
"12551",0.1437,101,240010,NA
"12552",0.1185,101,240010,NA
"12553",0.1437,101,240010,NA
"12554",0.1453,101,240010,NA
"12555",0.1453,101,240010,NA
"12556",0.2721,101,240010,NA
"12557",0.1437,101,240010,NA
"12558",0.1453,101,240010,NA
"12559",0.1437,101,240010,NA
"12560",0.1437,101,240010,NA
"12561",0.0843,101,240010,NA
"12562",0.0843,101,240010,NA
"12563",0.0843,101,240010,NA
"12564",0.0734,101,240010,NA
"12565",0.0843,101,240010,NA
"12566",0.0843,101,240010,NA
"12567",0.0843,101,240010,NA
"12568",0.0843,101,240010,NA
"12569",0.0843,101,240010,NA
"12570",0.1201,101,240010,NA
"12571",0.0843,101,240010,NA
"12572",0.0843,101,240010,NA
"12573",0.0843,101,240010,NA
"12574",0.0843,101,240010,NA
"12575",0.0843,101,240010,NA
"12576",0.3644,101,240010,NA
"12577",0.1133,101,240010,NA
"12578",0.1453,101,240010,NA
"12579",0.1453,101,240010,NA
"12580",0.1133,101,240010,NA
"12581",0.0842,101,240010,NA
"12582",0.1133,101,240010,NA
"12583",0.1201,101,240010,NA
"12584",0.1133,101,240010,NA
"12585",0.1133,101,240010,NA
"12586",0.0843,101,240010,NA
"12587",0.0843,101,240010,NA
"12588",0.0843,101,240010,NA
"12589",0.0843,101,240010,NA
"12590",0.0843,101,240010,NA
"12591",0.1453,101,240010,NA
"12592",0.1133,101,240010,NA
"12593",0.0843,101,240010,NA
"12594",0.1133,101,240010,NA
"12595",0.1133,101,240010,NA
"12596",0.0843,101,240010,NA
"12597",0.0843,101,240010,NA
"12598",0.3644,101,240010,NA
"12599",0.0843,101,240010,NA
"12600",0.1437,101,240010,NA
"12601",0.1613,101,240010,NA
"12602",0.1437,101,240010,NA
"12603",0.3644,101,240010,NA
"12604",0.0734,101,240010,NA
"12605",0.0734,101,240010,NA
"12606",0.0843,101,240010,NA
"12607",0.2278,101,240010,NA
"12608",0.1453,101,240010,NA
"12609",0.1453,101,240010,NA
"12610",0.1453,101,240010,NA
"12611",0.1437,101,240010,NA
"12612",0.1437,101,240010,NA
"12613",0.1453,101,240010,NA
"12614",0.1453,101,240010,NA
"12615",0.1437,101,240010,NA
"12616",0.1437,101,240010,NA
"12617",0.1437,101,240010,NA
"12618",0.1453,101,240010,NA
"12619",0.1437,101,240010,NA
"12620",0.0843,101,240010,NA
"12621",0.1453,101,240010,NA
"12622",0.1453,101,240010,NA
"12623",0.1437,101,240010,NA
"12624",0.1437,101,240010,NA
"12625",0.1437,101,240010,NA
"12626",0.1453,101,240010,NA
"12627",0.1453,101,240010,NA
"12628",0.1437,101,240010,NA
"12629",0.3644,101,240010,NA
"12630",0.1453,101,240010,NA
"12631",0.1437,101,240010,NA
"12632",0.1437,101,240010,NA
"12633",0.1185,101,240010,NA
"12634",0.1601,101,240010,NA
"12635",0.1453,101,240010,NA
"12636",0.1601,101,240010,NA
"12637",0.1185,101,240010,NA
